Id,CenterLatitude,CenterLongitude,AccessURL,Title,ProjectNo,ProjectName,Date,Class
03-0014V,23.68575497,120.4206212,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200724_120420621_023685755_14_000_RSImage_UAV_Ortho/,20200724_正射影像_雲林縣斗南鎮西伯里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-24,正射影像
03-0014U,23.68575885,120.39561963,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200629_120395620_023685759_14_000_RSImage_UAV_Ortho/,20200629_正射影像_雲林縣虎尾鎮三合里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-29,正射影像
03-0014T,23.685759,120.3706179,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200629_120370618_023685759_14_000_RSImage_UAV_Ortho/,20200629_正射影像_雲林縣土庫鎮大荖里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-29,正射影像
03-0014S,23.68575963,120.34561635,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200701_120345616_023685760_14_000_RSImage_UAV_Ortho/,20200701_正射影像_雲林縣土庫鎮崙內里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-01,正射影像
03-0014R,23.68576026,120.3206186,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200701_120320619_023685760_14_000_RSImage_UAV_Ortho/,20200701_正射影像_雲林縣元長鄉後湖村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-01,正射影像
03-0014Q,23.68576162,120.29561994,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200701_120295620_023685762_14_000_RSImage_UAV_Ortho/,20200701_正射影像_雲林縣東勢鄉月眉村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-01,正射影像
03-0014P,23.68576394,120.27061997,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200717_120270620_023685764_14_000_RSImage_UAV_Ortho/,20200717_正射影像_雲林縣東勢鄉復興村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-17,正射影像
03-0014O,23.71075466,120.44562155,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200629_120445622_023710755_14_000_RSImage_UAV_Ortho/,20200629_正射影像_雲林縣虎尾鎮平和里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-29,正射影像
03-0014N,23.71075348,120.42062354,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200629_120420624_023710753_14_000_RSImage_UAV_Ortho/,20200629_正射影像_雲林縣虎尾鎮新吉里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-29,正射影像
03-0014M,23.71075805,120.395622,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200605_120395622_023710758_14_000_RSImage_UAV_Ortho/,20200605_正射影像_雲林縣虎尾鎮東屯里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-05,正射影像
03-0014L,23.71076211,120.37061973,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200605_120370620_023710762_14_000_RSImage_UAV_Ortho/,20200605_正射影像_雲林縣土庫鎮後埔里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-05,正射影像
03-0014K,23.71076244,120.34561821,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200701_120345618_023710762_14_000_RSImage_UAV_Ortho/,20200701_正射影像_雲林縣土庫鎮西平里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-01,正射影像
03-0014J,23.71076384,120.32062021,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200701_120320620_023710764_14_000_RSImage_UAV_Ortho/,20200701_正射影像_雲林縣褒忠鄉龍岩村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-01,正射影像
03-0014I,23.71076482,120.29562277,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200701_120295623_023710765_14_000_RSImage_UAV_Ortho/,20200701_正射影像_雲林縣褒忠鄉新湖村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-01,正射影像
03-0014G,23.73576887,120.47062126,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200630_120470621_023735769_14_000_RSImage_UAV_Ortho/,20200630_正射影像_雲林縣虎尾鎮頂溪里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-30,正射影像
03-0014F,23.73577668,120.44562388,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200629_120445624_023735777_14_000_RSImage_UAV_Ortho/,20200629_正射影像_雲林縣虎尾鎮埒內里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-29,正射影像
03-0014E,23.74141757,120.42051475,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200630_120420515_023741418_14_000_RSImage_UAV_Ortho/,20200630_正射影像_雲林縣虎尾鎮墾地里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-30,正射影像
03-0014D,23.73578337,120.39562327,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200605_120395623_023735783_14_000_RSImage_UAV_Ortho/,20200605_正射影像_雲林縣虎尾鎮墾地里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-05,正射影像
03-0014C,23.73578326,120.37062195,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200605_120370622_023735783_14_000_RSImage_UAV_Ortho/,20200605_正射影像_雲林縣土庫鎮新庄里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-05,正射影像
03-0014B,23.73578362,120.34562031,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200712_120345620_023735784_14_000_RSImage_UAV_Ortho/,20200712_正射影像_雲林縣褒忠鄉潮厝村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-12,正射影像
03-0014A,23.73577972,120.32062277,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200701_120320623_023735780_14_000_RSImage_UAV_Ortho/,20200701_正射影像_雲林縣褒忠鄉龍岩村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-01,正射影像
03-00149,23.73577193,120.29562481,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200701_120295625_023735772_14_000_RSImage_UAV_Ortho/,20200701_正射影像_雲林縣褒忠鄉有才村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-01,正射影像
03-00148,23.73576963,120.2706229,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200717_120270623_023735770_14_000_RSImage_UAV_Ortho/,20200717_正射影像_雲林縣麥寮鄉麥豐村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-17,正射影像
03-00147,23.76076335,120.47062285,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200630_120470623_023760763_14_000_RSImage_UAV_Ortho/,20200630_正射影像_雲林縣西螺鎮東興里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-30,正射影像
03-00146,23.76077077,120.44562553,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200630_120445626_023760771_14_000_RSImage_UAV_Ortho/,20200630_正射影像_雲林縣西螺鎮七座里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-30,正射影像
03-00145,23.7607785,120.42062768,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200630_120420628_023760778_14_000_RSImage_UAV_Ortho/,20200630_正射影像_雲林縣二崙鄉田尾村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-30,正射影像
03-00144,23.76078183,120.39562573,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200605_120395626_023760782_14_000_RSImage_UAV_Ortho/,20200605_正射影像_雲林縣二崙鄉來惠村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-05,正射影像
03-00143,23.76078618,120.370624,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200605_120370624_023760786_14_000_RSImage_UAV_Ortho/,20200605_正射影像_雲林縣崙背鄉羅厝村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-05,正射影像
03-00142,23.76078617,120.34562252,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200702_120345623_023760786_14_000_RSImage_UAV_Ortho/,20200702_正射影像_雲林縣崙背鄉阿勸村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-02,正射影像
03-00141,23.76078275,120.32062414,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200702_120320624_023760783_14_000_RSImage_UAV_Ortho/,20200702_正射影像_雲林縣崙背鄉阿勸村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-02,正射影像
03-00140,23.76077893,120.29562692,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200703_120295627_023760779_14_000_RSImage_UAV_Ortho/,20200703_正射影像_雲林縣崙背鄉大有村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-03,正射影像
03-0013Z,23.76077189,120.27062529,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200703_120270625_023760772_14_000_RSImage_UAV_Ortho/,20200703_正射影像_雲林縣麥寮鄉瓦瑤村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-03,正射影像
03-0013Y,23.78575339,120.47062499,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200630_120470625_023785753_14_000_RSImage_UAV_Ortho/,20200630_正射影像_雲林縣西螺鎮振興里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-30,正射影像
03-0013X,23.78575571,120.44562768,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200630_120445628_023785756_14_000_RSImage_UAV_Ortho/,20200630_正射影像_雲林縣西螺鎮新豐里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-30,正射影像
03-0013W,23.78575473,120.42062961,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200630_120420630_023785755_14_000_RSImage_UAV_Ortho/,20200630_正射影像_雲林縣二崙鄉定安村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-30,正射影像
03-0013V,23.80053324,120.84894433,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200702_120848944_023800533_14_000_RSImage_UAV_Ortho/,20200702_正射影像_南投縣水里鄉永豐村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-02,正射影像
03-0013U,23.78576213,120.37062546,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200702_120370625_023785762_14_000_RSImage_UAV_Ortho/,20200702_正射影像_雲林縣二崙鄉大同村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-02,正射影像
03-0013T,23.78576248,120.34562437,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200702_120345624_023785762_14_001_RSImage_UAV_Ortho/,20200702_正射影像_雲林縣崙背鄉水尾村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-02,正射影像
03-0013S,23.78576326,120.32062657,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200702_120320627_023785763_14_000_RSImage_UAV_Ortho/,20200702_正射影像_雲林縣崙背鄉五魁村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-02,正射影像
03-0013R,23.7857642,120.29562891,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200702_120295629_023785764_14_000_RSImage_UAV_Ortho/,20200702_正射影像_雲林縣麥寮鄉施厝村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-02,正射影像
03-0013Q,23.78576556,120.27062694,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200703_120270627_023785766_14_000_RSImage_UAV_Ortho/,20200703_正射影像_雲林縣麥寮鄉橋頭村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-03,正射影像
03-0013P,23.80943419,120.44565518,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200630_120445655_023809434_14_000_RSImage_UAV_Ortho/,20200630_正射影像_雲林縣西螺鎮安定里,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-06-30,正射影像
03-0013O,23.81075739,120.42063182,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200702_120420632_023810757_14_000_RSImage_UAV_Ortho/,20200702_正射影像_雲林縣二崙鄉義庄村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-02,正射影像
03-0013N,23.81075629,120.3956301,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200702_120395630_023810756_14_000_RSImage_UAV_Ortho/,20200702_正射影像_雲林縣二崙鄉港後村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-02,正射影像
03-0013M,23.81076026,120.37062863,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200702_120370629_023810760_14_000_RSImage_UAV_Ortho/,20200702_正射影像_雲林縣二崙鄉大庄村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-02,正射影像
03-0013L,23.81076513,120.34562685,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200702_120345627_023810765_14_000_RSImage_UAV_Ortho/,20200702_正射影像_雲林縣崙背鄉水尾村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-02,正射影像
03-0013K,23.81076591,120.32062856,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200702_120320629_023810766_14_000_RSImage_UAV_Ortho/,20200702_正射影像_雲林縣崙背鄉豐榮村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-02,正射影像
03-0013J,23.81076657,120.29563083,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200702_120295631_023810767_14_000_RSImage_UAV_Ortho/,20200702_正射影像_雲林縣麥寮鄉雷厝村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-02,正射影像
03-0013I,23.8107681,120.27062943,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200703_120270629_023810768_14_000_RSImage_UAV_Ortho/,20200703_正射影像_雲林縣麥寮鄉新吉村,109COA_INC001,109年度無人飛行載具農業應用推廣暨訓練計畫,2020-07-03,正射影像
03-00103,23.09337831,120.68112593,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190415_120681126_023093378_15_000_RSImage_UAV_Ortho/,20200415_正射影像_高雄市六龜區荖濃里,109WS013,南部地區重點治理區追蹤與治理成效評析,2020-04-15,正射影像
03-00102,22.01074632,121.19893972,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20191030_121198940_022010746_17_000_RSImage_UAV_Ortho/,NA,109WS013,南部地區重點治理區追蹤與治理成效評析,2020-10-30,正射影像
03-00101,23.21674862,120.46680726,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200704_120466807_023216749_16_000_RSImage_UAV_Ortho/,20200704_正射影像_臺南市六甲區大丘里,109WS011,109年度臺南分局土石流防災整備與緊急應變計畫,2020-07-04,正射影像
03-00100,23.1565545,120.58631383,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200704_120586314_023156554_16_000_RSImage_UAV_Ortho/,20200704_正射影像_臺南市南化區關山里,109WS011,109年度臺南分局土石流防災整備與緊急應變計畫,2020-07-04,正射影像
03-000ZY,24.27893912,120.87224972,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190827_120872250_024278939_16_000_RSImage_UAV_Ortho/,20190827_正射影像_臺中市東勢區東新里,108WS027,108年度臺中分局保育治理專案管理計畫,2019-08-27,正射影像
03-000ZX,24.65824164,121.39421495,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200602_121394215_024658242_16_000_RSImage_UAV_Ortho/,20200602_正射影像_桃園市復興區華陵里,109LL023,109年度雪霧鬧及光華地區潛在大規模崩塌調查監測計畫,2020-06-02,正射影像
03-000ZV,24.6578663,121.39417124,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200414_121394171_024657866_16_000_RSImage_UAV_Ortho/,20200414_正射影像_桃園市復興區華陵里,109LL023,109年度雪霧鬧及光華地區潛在大規模崩塌調查監測計畫,2020-04-14,正射影像
03-000ZU,24.6578308,121.39483828,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190306_121394838_024657831_16_000_RSImage_UAV_Ortho/,20190306_正射影像_桃園市復興區華陵里,109LL023,109年度雪霧鬧及光華地區潛在大規模崩塌調查監測計畫,2019-03-06,正射影像
03-000ZS,23.10396169,120.7228452,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190308_120722845_023103962_13_000_RSImage_UAV_Ortho/,20190308_正射影像_高雄市六龜區寶來里,109LL011,高雄市-六龜區-D009(竹林)潛在大規模崩塌區災害調查,2019-03-08,正射影像
03-000ZR,24.61741643,121.2918105,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200704_121291810_024617416_14_000_RSImage_UAV_Ortho/,20200704_正射影像_新竹縣尖石鄉秀巒村,109LL024,109年度鎮西堡、秀巒及泰崗地區潛在大規模崩塌調查監測計畫,2020-07-04,正射影像
03-000ZQ,23.34816313,121.30594481,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200514_121305945_023348163_15_000_RSImage_UAV_Ortho/,20200514_正射影像_花蓮縣卓溪鄉卓溪村,109LL008,109年度花蓮縣卓溪鄉卓溪村D010、太平村D007及古風村石平部落潛在大規模崩塌區調查監測計畫,2020-05-14,正射影像
03-000ZP,23.40345366,121.32072592,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200514_121320726_023403454_15_000_RSImage_UAV_Ortho/,20200514_正射影像_花蓮縣卓溪鄉太平村,109LL008,109年度花蓮縣卓溪鄉卓溪村D010、太平村D007及古風村石平部落潛在大規模崩塌區調查監測計畫,2020-05-14,正射影像
03-000ZO,23.1820422,121.23507056,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200505_121235071_023182042_15_000_RSImage_UAV_Ortho/,20200505_正射影像_花蓮縣卓溪鄉古風村,109LL008,109年度花蓮縣卓溪鄉卓溪村D010、太平村D007及古風村石平部落潛在大規模崩塌區調查監測計畫,2020-05-05,正射影像
03-000ZN,24.64887635,121.13131196,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200515_121131312_024648876_15_000_RSImage_UAV_Ortho/,20200515_正射影像_新竹縣五峰鄉花園村,109LL022,花園村河頭地區潛在崩塌調查及監測計畫,2020-05-15,正射影像
03-000ZM,24.56978879,121.30377308,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20200705_121303773_024569789_14_000_RSImage_UAV_Ortho/,20200705_正射影像_新竹縣尖石鄉秀巒村,109LL024,109年度鎮西堡、秀巒及泰崗地區潛在大規模崩塌調查監測計畫,2020-07-05,正射影像
03-000ZL,24.61741643,121.2918105,https://storage.geodac.tw/Tile/RSImage/UAV/Ortho/20190705_121291810_024617416_14_000_RSImage_UAV_Ortho/,20200705_正射影像_新竹縣尖石鄉秀巒村,109LL024,109年度鎮西堡、秀巒及泰崗地區潛在大規模崩塌調查監測計畫,2020-07-05,正射影像
